bin_id,latitude,longitude,ward_zone,amenity,operator,capacity_liters,waste_type,current_fill_pct,fill_rate_pct_hr,dist_from_depot_km,calorific_value_hhv_mj_kg,recyclable_fraction_pct,time_to_overflow_hrs,urgency_index,recovery_index,cost_index,scps_score,zone_cluster
BIN_1252,28.587187,77.065987,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,37.6,5.91,14.24,11.3,8.0,10.6,0.473,0.28,0.559,0.209,3
BIN_1253,28.616516,77.098405,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,76.8,3.64,12.2,20.18,85.0,6.4,0.667,0.854,0.479,0.494,4
BIN_1254,28.660624,77.200217,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,87.6,4.48,10.43,21.55,81.4,2.8,0.772,0.866,0.41,0.564,5
BIN_1255,28.687607,77.232132,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,52.9,3.66,13.56,12.12,10.3,12.9,0.5,0.309,0.532,0.236,6
BIN_1256,28.718521,77.107743,Rohini / Pitampura,waste_disposal,MCD-Rohini,2500,Mixed Municipal,25.6,5.05,19.56,13.08,38.1,14.7,0.358,0.469,0.768,0.166,7
BIN_1257,28.7092,77.17223,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,60.8,3.7,16.21,20.18,79.0,10.6,0.557,0.824,0.636,0.398,8
BIN_1258,28.630294,77.243521,City / Chandni Chowk,recycling,MCD-CitySP,1000,Recyclable/Dry,54.9,2.54,7.74,19.35,91.4,17.8,0.474,0.869,0.304,0.437,9
BIN_1259,28.675405,77.248847,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,71.9,4.33,12.62,20.68,82.1,6.5,0.657,0.85,0.495,0.484,10
BIN_1260,28.605011,77.312898,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,41.0,3.72,10.89,21.43,81.3,15.9,0.419,0.862,0.428,0.383,11
BIN_1261,28.623384,77.198217,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,75.6,6.35,6.35,11.87,11.6,3.8,0.754,0.311,0.249,0.42,0
BIN_1262,28.521825,77.226373,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,21.9,4.76,5.29,23.38,84.0,16.4,0.322,0.917,0.208,0.395,1
BIN_1263,28.563854,77.235933,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,18.9,3.47,2.56,22.58,91.8,23.4,0.255,0.939,0.101,0.389,2
BIN_1264,28.598692,77.068823,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,56.5,5.81,14.22,11.49,12.4,7.5,0.601,0.306,0.558,0.281,3
BIN_1265,28.615144,77.117496,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,59.0,2.93,10.49,22.16,79.1,14.0,0.517,0.867,0.412,0.436,4
BIN_1266,28.664601,77.164891,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,25.5,2.5,11.69,21.77,79.8,29.8,0.267,0.862,0.459,0.3,5
BIN_1267,28.692464,77.209994,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,20.3,5.54,13.93,12.44,8.7,14.4,0.338,0.308,0.547,0.152,6
BIN_1268,28.720992,77.11403,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,68.5,4.26,19.5,19.94,77.0,7.4,0.63,0.809,0.766,0.405,7
BIN_1269,28.702003,77.158517,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,35.9,3.3,15.81,20.02,90.7,19.4,0.368,0.879,0.621,0.324,8
BIN_1270,28.670139,77.232778,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,74.1,4.04,11.66,12.39,13.0,6.4,0.662,0.329,0.458,0.338,9
BIN_1271,28.663146,77.25417,Shahdara North,waste_disposal,MCD-ShahdaraNorth,1500,Mixed Municipal,92.8,7.39,11.51,14.2,32.4,1.0,0.911,0.464,0.452,0.505,10
BIN_1272,28.610858,77.302324,Shahdara South (Mayur Vihar),recycling,MCD-ShahdaraSouth,1000,Recyclable/Dry,34.9,3.0,10.24,21.6,86.1,21.7,0.351,0.89,0.402,0.362,11
BIN_1273,28.63893,77.211181,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,87.1,2.64,7.98,19.49,77.3,4.9,0.703,0.801,0.313,0.529,0
BIN_1274,28.514338,77.1857,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,42.4,3.34,6.34,21.12,78.5,17.2,0.415,0.842,0.249,0.41,1
BIN_1275,28.557099,77.266539,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,72.2,3.96,5.63,20.25,87.9,7.0,0.646,0.87,0.221,0.54,2
BIN_1276,28.619413,77.057963,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,79.0,4.72,15.94,12.36,6.1,4.4,0.72,0.293,0.626,0.323,3
BIN_1277,28.639182,77.084751,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,91.9,4.95,14.61,22.87,88.8,1.6,0.819,0.931,0.574,0.574,4
BIN_1278,28.655722,77.199616,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,75.3,4.95,9.9,19.03,86.7,5.0,0.702,0.838,0.389,0.525,5
BIN_1279,28.673919,77.210641,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,78.2,6.43,11.87,10.84,10.8,3.4,0.775,0.285,0.466,0.38,6
BIN_1280,28.718602,77.080616,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,90.5,3.13,21.04,19.06,82.5,3.0,0.744,0.818,0.826,0.452,7
BIN_1281,28.713306,77.176625,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,18.4,4.17,16.57,21.92,81.1,19.6,0.276,0.872,0.651,0.27,8
BIN_1282,28.669972,77.221568,City / Chandni Chowk,waste_disposal,MCD-CitySP,2000,Mixed Municipal,86.4,6.15,11.48,13.03,34.3,2.2,0.823,0.449,0.451,0.456,9
BIN_1283,28.703429,77.293045,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,82.8,2.55,17.18,19.42,87.9,6.7,0.67,0.853,0.675,0.456,10
BIN_1284,28.632281,77.272169,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,63.9,2.67,9.44,20.21,76.8,13.5,0.542,0.814,0.371,0.441,11
BIN_1285,28.654285,77.209098,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,42.9,3.58,9.68,11.34,9.0,15.9,0.427,0.286,0.38,0.223,0
BIN_1286,28.537833,77.175273,South (Saket / Hauz Khas),waste_disposal,MCD-South,1500,Mixed Municipal,95.5,6.54,4.71,13.04,26.1,0.7,0.9,0.408,0.185,0.535,1
BIN_1287,28.560963,77.26364,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,68.5,4.04,5.28,22.36,89.3,7.8,0.623,0.922,0.207,0.547,2
BIN_1288,28.581815,77.060765,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,29.8,4.1,14.66,10.93,5.4,17.1,0.354,0.26,0.576,0.14,3
BIN_1289,28.616141,77.054029,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,65.2,2.57,16.17,20.88,79.6,13.5,0.547,0.842,0.635,0.399,4
BIN_1290,28.627708,77.175978,Karol Bagh / Patel Nagar,waste_disposal,MCD-KarolBagh,2500,Mixed Municipal,30.3,4.92,7.5,13.43,25.9,14.2,0.386,0.415,0.294,0.259,5
BIN_1291,28.689753,77.186118,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,61.4,5.61,13.83,10.92,11.7,6.9,0.629,0.291,0.543,0.293,6
BIN_1292,28.710238,77.093196,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,29.1,3.21,19.57,21.33,81.8,22.1,0.317,0.863,0.768,0.264,7
BIN_1293,28.710479,77.131937,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,16.0,2.57,17.66,19.32,77.1,32.7,0.203,0.797,0.693,0.202,8
BIN_1294,28.659871,77.237216,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,55.6,6.0,10.64,11.37,14.6,7.4,0.602,0.315,0.418,0.312,9
BIN_1295,28.693945,77.293221,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,98.0,3.82,16.27,22.96,83.0,0.5,0.821,0.904,0.639,0.554,10
BIN_1296,28.606554,77.318917,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,95.3,4.13,11.5,21.63,87.0,1.1,0.813,0.895,0.452,0.585,11
BIN_1297,28.626567,77.226362,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,59.7,5.32,6.79,11.45,11.9,7.6,0.606,0.303,0.267,0.341,0
BIN_1298,28.496664,77.201568,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,41.9,3.35,7.89,21.0,77.7,17.3,0.412,0.835,0.31,0.395,1
BIN_1299,28.557372,77.262492,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,2500,Mixed Municipal,64.4,5.83,5.24,14.23,39.6,6.1,0.657,0.501,0.206,0.438,2
BIN_1300,28.595166,77.031777,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,73.4,5.86,17.68,12.42,12.2,4.5,0.721,0.325,0.694,0.319,3
BIN_1301,28.611307,77.12594,West (Janakpuri / Rajouri),waste_disposal,MCD-West,2500,Mixed Municipal,85.2,7.9,9.56,13.92,29.8,1.9,0.876,0.445,0.375,0.497,4
BIN_1302,28.667038,77.182594,Karol Bagh / Patel Nagar,waste_disposal,MCD-KarolBagh,1500,Mixed Municipal,52.2,6.02,11.42,13.6,32.6,7.9,0.579,0.452,0.448,0.335,5
BIN_1303,28.665046,77.22014,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,27.4,5.78,10.92,12.05,10.7,12.6,0.397,0.31,0.429,0.205,6
BIN_1304,28.690878,77.12403,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,24.7,3.27,16.11,18.56,77.2,23.0,0.289,0.781,0.633,0.252,7
BIN_1305,28.69046,77.154897,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,35.5,4.9,14.72,18.82,89.7,13.2,0.422,0.849,0.578,0.35,8
BIN_1306,28.644643,77.229554,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,69.3,4.12,8.82,11.33,7.7,7.5,0.631,0.28,0.346,0.33,9
BIN_1307,28.665767,77.278352,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,80.2,2.79,12.83,21.33,89.6,7.1,0.66,0.902,0.504,0.5,10
BIN_1308,28.601459,77.30668,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,68.4,2.85,10.18,20.71,91.1,11.1,0.58,0.896,0.4,0.479,11
BIN_1309,28.635897,77.204331,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,81.7,4.31,7.66,12.42,14.0,4.2,0.725,0.334,0.301,0.402,0
BIN_1310,28.537364,77.157864,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,51.8,3.2,6.08,18.58,78.7,15.1,0.476,0.789,0.239,0.427,1
BIN_1311,28.569298,77.25831,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,94.4,4.13,4.72,18.93,86.1,1.4,0.807,0.833,0.185,0.616,2
BIN_1312,28.606141,77.059985,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,82.3,4.04,15.27,11.53,7.3,4.4,0.719,0.282,0.6,0.324,3
BIN_1313,28.628268,77.066393,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,61.1,4.99,15.58,19.43,91.6,7.8,0.604,0.871,0.612,0.441,4
BIN_1314,28.643661,77.174043,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,27.7,4.93,9.2,20.05,79.8,14.7,0.369,0.826,0.361,0.36,5
BIN_1315,28.693019,77.225924,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,72.1,5.64,14.08,10.87,11.5,4.9,0.704,0.289,0.553,0.328,6
BIN_1316,28.697452,77.100971,Rohini / Pitampura,recycling,MCD-Rohini,1000,Recyclable/Dry,52.5,4.62,17.97,23.12,82.8,10.3,0.531,0.906,0.706,0.396,7
BIN_1317,28.677206,77.156402,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,79.9,3.61,13.3,21.19,75.4,5.6,0.687,0.828,0.522,0.488,8
BIN_1318,28.666688,77.256018,City / Chandni Chowk,waste_disposal,MCD-CitySP,1500,Mixed Municipal,27.6,6.81,11.94,13.98,31.1,10.6,0.434,0.453,0.469,0.259,9
BIN_1319,28.67605,77.269104,Shahdara North,recycling,MCD-ShahdaraNorth,1000,Recyclable/Dry,25.6,4.54,13.41,22.17,86.2,16.4,0.34,0.903,0.527,0.336,10
BIN_1320,28.61687,77.31956,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,24.6,4.61,12.04,22.58,88.6,16.4,0.335,0.923,0.473,0.35,11
BIN_1321,28.620343,77.203129,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,38.9,4.57,5.95,12.49,10.6,13.4,0.434,0.319,0.234,0.266,0
BIN_1322,28.536666,77.184809,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,39.3,4.48,4.19,23.33,86.6,13.5,0.434,0.929,0.165,0.463,1
BIN_1323,28.56734,77.245076,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,29.5,3.61,3.43,19.51,91.2,19.5,0.334,0.871,0.135,0.402,2
BIN_1324,28.582531,77.030221,South-West (Dwarka),recycling,MCD-SouthWest,1000,Recyclable/Dry,39.4,4.15,17.64,19.84,80.6,14.6,0.423,0.825,0.693,0.32,3
BIN_1325,28.621767,77.078475,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,26.4,4.51,14.2,19.03,75.3,16.3,0.345,0.781,0.558,0.295,4
BIN_1326,28.661448,77.201884,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,64.9,4.34,10.51,20.05,77.5,8.1,0.608,0.814,0.413,0.466,5
BIN_1327,28.662765,77.192086,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,88.0,5.97,10.77,11.49,12.5,2.0,0.827,0.307,0.423,0.421,6
BIN_1328,28.748947,77.111903,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,42.3,3.42,22.36,20.94,77.6,16.9,0.417,0.834,0.878,0.283,7
BIN_1329,28.720242,77.128158,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,2000,Mixed Municipal,16.2,4.89,18.8,15.38,39.4,17.1,0.287,0.524,0.738,0.153,8
BIN_1330,28.65076,77.206252,City / Chandni Chowk,waste_disposal,MCD-CitySP,2000,Mixed Municipal,50.7,5.54,9.3,15.0,30.2,8.9,0.551,0.47,0.365,0.344,9
BIN_1331,28.66047,77.280581,Shahdara North,waste_disposal,MCD-ShahdaraNorth,2000,Mixed Municipal,81.4,7.74,12.45,14.02,29.3,2.4,0.844,0.445,0.489,0.458,10
BIN_1332,28.646442,77.284263,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,37.0,3.19,11.41,22.64,82.2,19.7,0.372,0.893,0.448,0.364,11
BIN_1333,28.593643,77.236612,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,31.3,4.14,3.92,10.68,12.2,16.6,0.366,0.288,0.154,0.239,0
BIN_1334,28.503038,77.198385,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,31.9,3.84,7.22,20.36,82.6,17.7,0.359,0.846,0.283,0.377,1
BIN_1335,28.538232,77.233339,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,73.7,3.9,3.95,20.99,84.4,6.7,0.654,0.869,0.155,0.557,2
BIN_1336,28.583794,77.033027,South-West (Dwarka),waste_disposal,MCD-SouthWest,2000,Mixed Municipal,20.0,5.36,17.38,13.34,32.5,14.9,0.33,0.446,0.682,0.162,3
BIN_1337,28.616742,77.078785,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,82.1,2.52,13.95,21.17,77.4,7.1,0.664,0.837,0.548,0.474,4
BIN_1338,28.65719,77.16952,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,33.5,2.72,10.76,21.43,80.4,24.4,0.331,0.858,0.422,0.338,5
BIN_1339,28.676896,77.199277,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,65.3,5.06,12.24,11.03,5.1,6.9,0.636,0.26,0.481,0.3,6
BIN_1340,28.715781,77.124372,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,41.8,4.57,18.51,21.37,90.8,12.7,0.454,0.909,0.727,0.354,7
BIN_1341,28.682786,77.145308,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,75.1,2.67,14.32,22.22,83.6,9.3,0.62,0.891,0.562,0.465,8
BIN_1342,28.641328,77.246473,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,58.6,6.04,8.98,11.35,13.9,6.9,0.624,0.311,0.353,0.335,9
BIN_1343,28.694941,77.290519,Shahdara North,waste_basket,MCD-ShahdaraNorth,1000,Recyclable/Dry,47.2,3.05,16.23,20.07,87.8,17.3,0.438,0.866,0.637,0.352,10
BIN_1344,28.618836,77.312599,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,29.6,3.21,11.55,19.57,81.1,21.9,0.321,0.822,0.453,0.316,11
BIN_1345,28.61598,77.221717,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,21.6,4.67,5.54,11.27,14.8,16.8,0.317,0.314,0.218,0.209,0
BIN_1346,28.527104,77.191932,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,57.9,2.63,4.79,20.59,82.3,16.0,0.498,0.85,0.188,0.466,1
BIN_1347,28.54982,77.26029,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,31.3,4.02,5.28,19.12,76.7,17.1,0.361,0.79,0.207,0.376,2
BIN_1348,28.581487,77.036302,South-West (Dwarka),recycling,MCD-SouthWest,1000,Recyclable/Dry,32.4,3.32,17.04,22.77,78.9,20.4,0.344,0.879,0.669,0.302,3
BIN_1349,28.623711,77.086278,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,81.7,2.91,13.62,21.12,90.3,6.3,0.675,0.901,0.535,0.501,4
BIN_1350,28.645892,77.195876,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,61.2,3.16,8.86,19.35,79.3,12.3,0.54,0.808,0.348,0.443,5
BIN_1351,28.690288,77.22059,North / Civil Lines,waste_basket,MCD-North,800,Organic/Wet,43.1,5.82,13.73,12.45,7.3,9.8,0.508,0.301,0.539,0.237,6
BIN_1352,28.730432,77.092652,Rohini / Pitampura,waste_basket,MCD-Rohini,1000,Recyclable/Dry,22.3,4.33,21.46,20.86,83.4,17.9,0.309,0.861,0.843,0.244,7
BIN_1353,28.705318,77.166465,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,48.5,3.59,15.93,19.2,87.2,14.3,0.467,0.845,0.625,0.362,8
BIN_1354,28.650916,77.209941,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,54.9,4.27,9.31,11.45,12.6,10.6,0.536,0.307,0.366,0.287,9
BIN_1355,28.680095,77.304909,Shahdara North,waste_disposal,MCD-ShahdaraNorth,2000,Mixed Municipal,85.2,6.11,15.6,13.31,28.0,2.4,0.813,0.423,0.612,0.411,10
BIN_1356,28.632081,77.277476,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,43.4,3.94,9.77,21.43,81.1,14.4,0.443,0.861,0.384,0.403,11
BIN_1357,28.623383,77.219146,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,43.5,4.29,6.31,11.16,8.9,13.2,0.456,0.282,0.248,0.263,0
BIN_1358,28.548369,77.194947,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,63.5,3.76,2.56,23.22,75.7,9.7,0.578,0.873,0.101,0.53,1
BIN_1359,28.58445,77.264178,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,92.4,4.33,5.63,22.88,75.3,1.8,0.8,0.863,0.221,0.615,2
BIN_1360,28.580789,77.080994,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,72.3,3.59,12.69,12.34,9.7,7.7,0.633,0.311,0.498,0.31,3
BIN_1361,28.61371,77.085472,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,57.0,4.06,13.21,18.82,84.8,10.6,0.543,0.824,0.519,0.415,4
BIN_1362,28.655895,77.195438,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,61.9,3.54,9.96,18.56,86.8,10.8,0.559,0.829,0.391,0.45,5
BIN_1363,28.661668,77.24627,North / Civil Lines,waste_disposal,MCD-North,1500,Mixed Municipal,61.5,8.17,11.09,13.56,26.5,4.7,0.72,0.421,0.435,0.399,6
BIN_1364,28.72044,77.10725,Rohini / Pitampura,waste_disposal,MCD-Rohini,2500,Mixed Municipal,17.8,6.27,19.77,13.54,33.8,13.1,0.347,0.457,0.776,0.155,7
BIN_1365,28.709529,77.150592,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,23.3,3.28,16.85,22.12,86.9,23.4,0.279,0.905,0.662,0.279,8
BIN_1366,28.662135,77.220807,City / Chandni Chowk,recycling,MCD-CitySP,1000,Recyclable/Dry,41.7,2.85,10.61,20.97,75.2,20.5,0.393,0.822,0.417,0.36,9
BIN_1367,28.673131,77.286701,Shahdara North,recycling,MCD-ShahdaraNorth,1000,Recyclable/Dry,77.7,4.45,13.96,20.33,90.5,5.0,0.702,0.885,0.548,0.507,10
BIN_1368,28.636819,77.324962,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,1000,Recyclable/Dry,75.8,4.97,13.63,21.64,84.4,4.9,0.707,0.882,0.535,0.511,11
BIN_1369,28.635467,77.21236,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,83.8,5.04,7.59,10.67,9.8,3.2,0.765,0.276,0.298,0.406,0
BIN_1370,28.555131,77.177341,South (Saket / Hauz Khas),waste_basket,MCD-South,1000,Recyclable/Dry,28.1,4.57,3.46,18.69,85.5,15.7,0.359,0.825,0.136,0.4,1
BIN_1371,28.592025,77.289415,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,1000,Recyclable/Dry,33.9,3.48,8.23,19.12,91.7,19.0,0.361,0.865,0.323,0.375,2
BIN_1372,28.599614,77.028318,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,47.3,6.18,18.1,11.79,5.9,8.5,0.55,0.28,0.711,0.217,3
BIN_1373,28.623872,77.051724,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,86.7,3.26,16.69,22.82,90.8,4.1,0.722,0.94,0.655,0.512,4
BIN_1374,28.658312,77.163298,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,43.2,3.91,11.11,22.62,75.1,14.5,0.441,0.857,0.436,0.39,5
BIN_1375,28.698176,77.198067,North / Civil Lines,waste_disposal,MCD-North,2000,Mixed Municipal,68.0,5.27,14.61,13.85,36.8,6.1,0.663,0.479,0.574,0.36,6
BIN_1376,28.720185,77.118163,Rohini / Pitampura,waste_disposal,MCD-Rohini,1500,Mixed Municipal,20.5,6.79,19.23,14.48,36.0,11.7,0.384,0.488,0.755,0.187,7
BIN_1377,28.698143,77.144095,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,1000,Recyclable/Dry,42.3,3.89,15.92,18.9,82.3,14.8,0.434,0.814,0.625,0.336,8
BIN_1378,28.663729,77.254456,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,60.9,5.41,11.58,12.01,11.5,7.2,0.618,0.313,0.455,0.312,9
BIN_1379,28.692781,77.281383,Shahdara North,waste_disposal,MCD-ShahdaraNorth,1500,Mixed Municipal,61.4,7.22,15.61,14.15,34.6,5.3,0.686,0.474,0.613,0.362,10
BIN_1380,28.600924,77.304977,Shahdara South (Mayur Vihar),recycling,MCD-ShahdaraSouth,1000,Recyclable/Dry,18.9,3.91,10.0,22.45,81.4,20.7,0.271,0.885,0.393,0.322,11
BIN_1381,28.641377,77.214565,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,24.8,3.98,8.26,11.56,9.0,18.9,0.315,0.291,0.324,0.18,0
BIN_1382,28.554975,77.197001,South (Saket / Hauz Khas),waste_disposal,MCD-South,2000,Mixed Municipal,18.2,7.75,1.86,13.19,26.6,10.6,0.402,0.414,0.073,0.31,1
BIN_1383,28.54883,77.275824,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,2500,Mixed Municipal,57.1,7.99,6.75,14.33,26.5,5.4,0.683,0.437,0.265,0.42,2
BIN_1384,28.584626,77.066939,South-West (Dwarka),waste_basket,MCD-SouthWest,800,Organic/Wet,61.5,4.23,14.1,10.58,7.8,9.1,0.58,0.264,0.554,0.259,3
BIN_1385,28.629969,77.078896,West (Janakpuri / Rajouri),waste_basket,MCD-West,1000,Recyclable/Dry,96.7,4.09,14.58,21.39,86.9,0.8,0.822,0.89,0.572,0.563,4
BIN_1386,28.64824,77.171177,Karol Bagh / Patel Nagar,waste_basket,MCD-KarolBagh,1000,Recyclable/Dry,57.9,3.72,9.78,20.59,86.3,11.3,0.537,0.87,0.384,0.453,5
BIN_1387,28.683951,77.222279,North / Civil Lines,recycling,MCD-North,1000,Recyclable/Dry,97.8,4.6,13.04,20.04,76.9,0.5,0.848,0.811,0.512,0.565,6
BIN_1388,28.700335,77.091186,Rohini / Pitampura,recycling,MCD-Rohini,1000,Recyclable/Dry,93.4,3.95,18.8,22.06,80.0,1.7,0.794,0.869,0.738,0.51,7
BIN_1389,28.703546,77.174841,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,2500,Mixed Municipal,45.3,8.22,15.54,15.06,29.1,6.7,0.608,0.466,0.61,0.322,8
BIN_1390,28.644093,77.242247,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,74.6,6.01,9.11,10.71,11.6,4.2,0.735,0.286,0.358,0.382,9
BIN_1391,28.67525,77.284761,Shahdara North,recycling,MCD-ShahdaraNorth,1000,Recyclable/Dry,77.1,4.49,14.06,22.03,87.7,5.1,0.699,0.907,0.552,0.511,10
